date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:08	991/991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-3df%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/1.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/1.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:08	141222/141222	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:13:04%20GMT	https://easebuzz.in/case-study/bigbasket/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/case-study/bigbasket/index.html	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:08	2372/2372	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-944%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/2.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/2.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:08	1017/1017	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-3f9%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/3.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/3.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:09	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-320%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/4.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/4.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:09	816/816	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-330%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/5.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/5.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:09	138560/138560	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:13:05%20GMT	https://easebuzz.in/case-study/designcafe/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/case-study/designcafe/index.html	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:09	1833/1833	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-729%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/6.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/6.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:09	1316/1316	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-524%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/7.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/7.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:10	1495/1495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-5d7%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/8.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/benefits_of_pg/8.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:10	123442/123442	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Nov%202023%2009:13:06%20GMT	https://easebuzz.in/online-payment-gateway-India/transparent	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/online-payment-gateway-India/transparent	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:10	650640/650640	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-9ed90%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/seamless_integration.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/seamless_integration.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:10	34248/34248	---M--	200	added ('OK')	image/png	etag:%226447d067-85c8%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/testimonial/M2M_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/testimonial/M2M_photo.png	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:10	8103/8103	---M--	200	added ('OK')	image/png	etag:%226447d067-1fa7%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/testimonial/m2m_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/testimonial/m2m_logo.png	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:11	2001/2001	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-7d1%22	https://easebuzz.in/static/base/assets_aug_2021/img/navMenu/instacollect_icon.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/navMenu/instacollect_icon.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:11	5133/5133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-140d%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/payment_plus.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/payment_plus.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:11	1857/1857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-741%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/feesbuzz.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/feesbuzz.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:11	1474/1474	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-5c2%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/forms.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/forms.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:12	2366/2366	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-93e%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/easycollect.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/easycollect.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:12	1347/1347	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-543%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/teller.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/teller.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:12	2001/2001	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-7d1%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/instacollect.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/instacollect.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:12	2256/2256	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-8d0%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/smartbilling.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/smartbilling.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:12	2101/2101	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-835%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/webstore.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/webstore.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:13	91933/91933	---M--	200	added ('OK')	image/png	etag:%226447d067-1671d%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/payment_apis.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/payment_plus_banner/payment_apis.png	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:13	94636/94636	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-171ac%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/PS.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/PS.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:13	361/361	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-169%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/bullet_point_icon.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pg-assets/bullet_point_icon.svg	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:14	366858/366858	---M--	200	added ('OK')	application/x-javascript	etag:%2211420972cf67f63e42192625c62a8d1e%22	https://ebz-auth-dev.s3.ap-south-1.amazonaws.com/static/merchant/js/lottie-animation.js	C:/My%20Web%20Sites/https___easebuzz.in_/ebz-auth-dev.s3.ap-south-1.amazonaws.com/static/merchant/js/lottie-animation.js	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:14	199057/199057	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d8b-30991%22	https://cdnjs.cloudflare.com/ajax/libs/bodymovin/5.5.3/lottie_svg.min.js	C:/My%20Web%20Sites/https___easebuzz.in_/cdnjs.cloudflare.com/ajax/libs/bodymovin/5.5.3/lottie_svg.min.js	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:14	1293/1293	---MCZ	200	added ('OK')	application/javascript	etag:W/%226305f7ae-50d%22	https://easebuzz.in/static/base/assets_aug_2021/js/easy-collect.js	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/js/easy-collect.js	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:14	19229/19229	---MCZ	200	added ('OK')	application/javascript	etag:W/%226305f788-4b1d%22	https://easebuzz.in/static/merchant/js/messenger.js	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/merchant/js/messenger.js	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:15	8902/8902	---MCZ	200	added ('OK')	text/css	etag:W/%226305f785-22c6%22	https://easebuzz.in/static/merchant/css/messenger.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/merchant/css/messenger.css	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:15	17/17	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Nov%202023%2009:13:11%20GMT	https://easebuzz.in/product_activation_request/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/product_activation_request/index.html	(from https://easebuzz.in/online-payment-gateway-India/)
14:43:15	144877/144877	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:04%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	C:/My%20Web%20Sites/https___easebuzz.in_/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	(from https://easebuzz.in/payment-links/)
14:43:15	19025/19025	---MCZ	200	added ('OK')	text/css	etag:W/%226516a246-4a51%22	https://easebuzz.in/static/base/assets_aug_2021/css/paymentlink_custom.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/css/paymentlink_custom.css	(from https://easebuzz.in/payment-links/)
14:43:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:13:12%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/payment-links/)
14:43:15	123442/123442	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Nov%202023%2009:13:12%20GMT	https://easebuzz.in/payment-links/transparent	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/payment-links/transparent	(from https://easebuzz.in/payment-links/)
14:43:16	851/851	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-353%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/1.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/1.svg	(from https://easebuzz.in/payment-links/)
14:43:16	1772/1772	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-6ec%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/2.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/2.svg	(from https://easebuzz.in/payment-links/)
14:43:16	1819/1819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-71b%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/3.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/3.svg	(from https://easebuzz.in/payment-links/)
14:43:16	1305/1305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-519%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/4.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/4.svg	(from https://easebuzz.in/payment-links/)
14:43:16	1106/1106	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-452%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/5.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/5.svg	(from https://easebuzz.in/payment-links/)
14:43:17	1183/1183	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-49f%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/6.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/accept-payments/6.svg	(from https://easebuzz.in/payment-links/)
14:43:17	47668/47668	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-ba34%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/create-link/create-link1.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/create-link/create-link1.svg	(from https://easebuzz.in/payment-links/)
14:43:17	85503/85503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-14dff%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/create-link/create-link2.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/create-link/create-link2.svg	(from https://easebuzz.in/payment-links/)
14:43:17	14871/14871	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-3a17%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/create-link/create-link3.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/create-link/create-link3.svg	(from https://easebuzz.in/payment-links/)
14:43:18	991/991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-3df%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl1.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl1.svg	(from https://easebuzz.in/payment-links/)
14:43:18	1777/1777	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-6f1%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl2.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl2.svg	(from https://easebuzz.in/payment-links/)
14:43:18	1517/1517	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-5ed%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl3.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl3.svg	(from https://easebuzz.in/payment-links/)
14:43:18	1477/1477	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-5c5%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl4.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl4.svg	(from https://easebuzz.in/payment-links/)
14:43:18	1495/1495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-5d7%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl5.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl5.svg	(from https://easebuzz.in/payment-links/)
14:43:19	1073/1073	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264943e7b-431%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl6.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/benefits-of-pl/benefits-of-pl6.svg	(from https://easebuzz.in/payment-links/)
14:43:19	161169/161169	---M--	200	added ('OK')	image/png	etag:%2264ae84a0-27591%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/Quickpay.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/Quickpay.png	(from https://easebuzz.in/payment-links/)
14:43:20	256927/256927	---M--	200	added ('OK')	image/png	etag:%2264ae84a0-3eb9f%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/easepay.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/paymentlink-new/easepay.png	(from https://easebuzz.in/payment-links/)
14:43:20	4488/4488	---MCZ	200	added ('OK')	text/css	etag:W/%226305f7ab-1188%22	https://easebuzz.in/static/base/assets_aug_2021/css/wire.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/css/wire.css	(from https://easebuzz.in/wire/)
14:43:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:13:16%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/wire/)
14:43:20	1746/1746	---M--	200	added ('OK')	image/png	etag:%226305f7ae-6d2%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/wire/label.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/wire/label.png	(from https://easebuzz.in/wire/)
